C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_51_711.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_51_711.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_51_711.jpg,0,0.1052364,0,13.84635
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_51_781.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_51_781.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_51_781.jpg,0,0.2193798,0,13.34431
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_51_851.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_51_851.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_51_851.jpg,0,0.0181557,0,13.36925
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_51_918.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_51_918.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_51_918.jpg,0,0.2047149,0,13.86965
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_51_990.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_51_990.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_51_990.jpg,0,0.1121121,0,13.34938
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_059.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_059.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_059.jpg,0,0.1681401,0,13.29362
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_127.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_127.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_127.jpg,0,0.2852268,0,13.99934
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_195.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_195.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_195.jpg,0,0.03866313,0,14.02752
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_262.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_262.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_262.jpg,-0.05,0,0,13.37805
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_330.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_330.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_330.jpg,-0.2,0,0,13.84181
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_400.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_400.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_400.jpg,0,0,0,13.73064
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_467.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_467.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_467.jpg,0,0.1063737,0,13.09332
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_539.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_539.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_539.jpg,0,0.2789316,0,13.20941
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_607.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_607.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_607.jpg,0,0.1040652,0,13.88102
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_673.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_673.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_673.jpg,0,0.1991391,0,13.85415
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_740.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_740.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_740.jpg,0,0.2540841,0,13.38163
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_812.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_812.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_812.jpg,0,0.02381549,0,13.51318
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_883.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_883.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_883.jpg,0,0.1206018,0,13.93486
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_52_954.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_52_954.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_52_954.jpg,0,0.1852038,0,13.95165
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_024.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_024.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_024.jpg,0,0.008345405,0,13.53502
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_092.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_092.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_092.jpg,0,0.2219091,0,13.48011
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_161.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_161.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_161.jpg,0,0.3090612,0,14.03428
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_233.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_233.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_233.jpg,0,0.06647971,0,14.19037
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_302.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_302.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_302.jpg,0,0.131574,0,13.60861
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_372.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_372.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_372.jpg,0,0.2439309,0,13.7067
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_442.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_442.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_442.jpg,0,0.06152674,0,14.33546
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_514.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_514.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_514.jpg,0,0.1490682,0,14.26533
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_581.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_581.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_581.jpg,0,0.2585598,0,13.77125
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_653.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_653.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_653.jpg,0,0.02462523,0,13.7823
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_720.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_720.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_720.jpg,0,0.1338105,0,14.2719
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_791.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_791.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_791.jpg,0,0.1743093,0,14.3915
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_860.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_860.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_860.jpg,0,0,0,13.81313
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_53_932.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_53_932.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_53_932.jpg,0,0.0188907,0,13.73036
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_003.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_003.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_003.jpg,0,0.196107,0,14.21804
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_072.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_072.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_072.jpg,0,0.4021857,0,14.31761
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_141.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_141.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_141.jpg,0,0.2104812,0,14.06898
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_209.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_209.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_209.jpg,0,0.3618437,0,14.6234
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_279.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_279.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_279.jpg,0,0.407264,0,14.93118
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_348.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_348.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_348.jpg,0.05,0.2318096,0,14.63933
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_417.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_417.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_417.jpg,0,0,0,14.54499
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_485.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_485.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_485.jpg,0,0,0,15.01959
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_555.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_555.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_555.jpg,0,0.207885,0,14.92939
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_625.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_625.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_625.jpg,0,0.1807643,0,14.51291
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_693.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_693.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_693.jpg,0,0,0,14.45819
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_762.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_762.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_762.jpg,0,0.128094,0,14.94898
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_832.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_832.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_832.jpg,0.05,0.2350293,0,15.03532
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_900.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_900.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_900.jpg,0.2,0.04813112,0,14.52361
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_54_968.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_54_968.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_54_968.jpg,0,0,0,15.00187
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_036.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_036.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_036.jpg,0,0,0,14.88613
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_105.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_105.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_105.jpg,0.1,0,0,14.24588
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_176.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_176.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_176.jpg,0.3,0,0,14.11249
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_245.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_245.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_245.jpg,0,0,0,14.52364
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_313.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_313.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_313.jpg,0,0.1365405,0,14.4259
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_383.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_383.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_383.jpg,0,0.3254685,0,13.9312
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_453.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_453.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_453.jpg,0,0.135654,0,14.06113
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_522.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_522.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_522.jpg,0,0,0,14.576
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_593.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_593.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_593.jpg,0.2,0,0,14.45556
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_661.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_661.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_661.jpg,0.35,0,0,13.80884
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_728.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_728.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_728.jpg,0.5000001,0,0,14.21753
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_796.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_796.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_796.jpg,0,0.1408122,0,13.3352
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_865.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_865.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_865.jpg,0,0.24977,0,13.27274
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_55_933.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_55_933.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_55_933.jpg,0,0.01374682,0,13.16017
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_56_000.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_56_000.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_56_000.jpg,0,0,0,13.01466
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_56_069.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_56_069.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_56_069.jpg,0,0,0,12.89891
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_56_137.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_56_137.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_56_137.jpg,0,0,0,11.90194
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_56_205.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_56_205.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_56_205.jpg,0.05,0.00545549,0,11.6993
C:\Users\dhruv\Desktop\track-2\IMG\center_2020_07_22_15_04_56_273.jpg,C:\Users\dhruv\Desktop\track-2\IMG\left_2020_07_22_15_04_56_273.jpg,C:\Users\dhruv\Desktop\track-2\IMG\right_2020_07_22_15_04_56_273.jpg,0.25,0.0156423,0,11.20783
